Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-01 11:26:19.142
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.158,102782,374687.92,374781.18,374971.03,375000.0,374937.55,374960.05,375000.0,375000.0,,,,,
0.159,102783,374692.57,374785.84,374976.6,375000.0,374941.83,374965.17,375000.0,375000.0,,,,,
0.160,102784,374699.27,374792.36,374983.28,375000.0,374948.0,374972.1,375000.0,375000.0,,,,,
0.161,102785,374707.53,374800.27,374989.78,375000.0,374955.7,374979.84,375000.0,375000.0,,,,,
0.162,102786,374716.71,374808.96,374995.04,375000.0,374964.39,374987.26,375000.0,375000.0,,,,,
0.163,102787,374726.05,374817.76,374998.5,375000.0,374973.27,374993.41,375000.0,375000.0,,,,,
0.164,102788,374734.65,374825.86,375000.17,375000.0,374981.38,374997.75,375000.0,375000.0,,,,,
0.165,102789,374741.63,374832.4,375000.51,375000.0,374987.77,375000.26,375000.0,375000.0,,,,,
0.166,102790,374746.19,374836.63,375000.24,375000.0,374991.67,375001.32,375000.0,375000.0,,,,,
0.167,102791,374747.81,374838.03,374999.98,375000.0,374992.73,375001.48,375000.0,375000.0,,,,,
0.168,102792,374746.41,374836.49,375000.08,375000.0,374991.02,375001.16,375000.0,375000.0,,,,,
0.169,102793,374742.34,374832.4,375000.44,375000.0,374987.04,375000.43,375000.0,375000.0,,,,,
0.170,102794,374736.33,374826.51,375000.63,375000.0,374981.52,374999.03,375000.0,375000.0,,,,,
0.171,102795,374729.29,374819.78,375000.02,375000.0,374975.24,374996.54,375000.0,375000.0,,,,,
0.172,102796,374722.13,374813.09,374998.19,375000.0,374968.9,374992.66,375000.0,375000.0,,,,,
0.173,102797,374715.59,374807.13,374995.14,375000.0,374963.03,374987.56,375000.0,375000.0,,,,,
0.174,102798,374710.18,374802.31,374991.42,375000.0,374958.07,374981.98,375000.0,375000.0,,,,,
0.175,102799,374706.21,374798.81,374988.03,375000.0,374954.38,374977.08,375000.0,375000.0,,,,,
0.176,102800,374703.92,374796.81,374986.05,375000.0,374952.33,374974.13,375000.0,375000.0,,,,,
0.177,102801,374703.53,374796.49,374986.21,375000.0,374952.26,374974.06,375000.0,375000.0,,,,,
0.178,102802,374705.26,374798.11,374988.58,375000.0,374954.38,374977.05,375000.0,375000.0,,,,,
0.179,102803,374709.25,374801.89,374992.47,375000.0,374958.67,374982.44,375000.0,375000.0,,,,,
0.180,102804,374715.43,374807.81,374996.72,375000.0,374964.83,374988.9,375000.0,375000.0,,,,,
