Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-01 16:17:50.146
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.161,27260,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.162,27261,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.163,27262,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.164,27263,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.165,27264,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.166,27265,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.167,27266,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.168,27267,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.169,27268,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.170,27269,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.171,27270,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.172,27271,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.173,27272,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.174,27273,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.175,27274,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.176,27275,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.177,27276,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.178,27277,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.179,27278,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.180,27279,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.181,27280,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.182,27281,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.183,27282,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.184,27283,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.185,27284,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.186,27285,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
0.187,27286,375000.0,-375000.04,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0,,,,,
